asin,title,price_value,rating,helpfulVoteCount,sentiment_score,liked
B09QM9P487,ANRABESS Women’s Summer Loose Boho Flowy Wrap V Neck 3/4 Sleeve Floral Print Slit Beach Wedding Guest Long Maxi Dresses,49.99,4.2,506,0.24215567765567764,1
B09QRMVL84,GIISAM Mens Windproof Jacket Waterproof Lightweight Mountain Sport Jacket for Men Hooded Windbreaker Raincoat,35.99,4.2,58,0.24676760695007266,1
B09QYBYFTP,Soojun Men's Classic Fit Flex Waist Flat Front Dress Pant,29.99,4.5,12,0.36278968253968247,1
B09R7YKSM1,"Hanes Men’s Total Support Pouch Boxer Briefs, X-Temp Cooling, Moisture-Wicking Underwear, Regular, Long-leg and Trunk, 3-Pack",17.956,5.0,0,0.0,1
B09RQY638M,Pair of Thieves Soft Cotton Boxer Briefs for Men Pack (4 & 8 Pack) - Tagless Underwear for Men Pack,19.99,4.5,76,0.2167506657627742,1
B09S6VVX5B,"Gildan Unisex Adult Heavy Cotton T-Shirt, Style G5000, Multipack",9.9448,4.636363636363637,53,0.20429149297965363,1
B09T9H75NQ,"Custom Mens Underwear Boxer Briefs, Socks with Faces on Them Custom Gifts for Boyfriend & Husband",14.99,4.2,2,0.24609977321882087,1
B09TK9248H,ZITY 4 Pack Mens Polo Shirt Short Sleeve Sports Golf Tennis T-Shirt Athletic Collared Tactical Shirts,53.9944,4.5,14,0.38478027751234267,1
B09TZQKDL7,Obtaom Women's Play Fashion Sneaker White Color Washed and Leopard Canvas Slip on Shoes,21.99,4.625,243,0.2548442544145669,1
B09VBK13ZV,"maamgic Mens 5"" Gym Running Shorts for Men 2 in 1 Quick Dry Workout Athletic Shorts",32.99,4.6,12,0.33901416166680154,1
B09VT1BHH1,PRETTYGARDEN Women's Short Sleeve Casual T Shirts Summer Ruffle Plain Round Neck Loose Fit Tee Blouse Tops,17.984,4.5,44,0.2895935717060717,1
B09WCWZPLD,Under Armour Men's Tech Graphic Shorts,25.1616,4.9,70,0.20381417406833005,1
B09WDNRN1T,BTFBM Women Casual Boho Blouse Dressy Floral Puff Long Sleeve Shirts V Neck Lightweight Chiffon Summer Fall Tops 2025,28.889999999999997,4.4,10,0.27820258441396006,1
B09XBV1X8S,Under Armour Men's Charged Assert 10 Running Shoe,59.2521,4.9,42,0.29299678909772076,1
B09XH244ZF,adidas Men's Sportswear Basic 3-stripes Tricot Track Suit,45.324,4.9,6,0.4629994172494173,1
B09XRGG5NV,New Balance Women's Fresh Foam ROAV V1 Sneaker,74.9512,4.7,53,0.2771250689955521,1
B09Y8TM3LL,XIMXIMMTIAN Men's Biker Moto Washed Distressed Slim Fit Straight Jeans Denim…,35.99,4.7272727272727275,0,0.39699494949494946,1
B09YPRWH1T,SCODI Men's Flannel Shirt Jacket Fleece Sherpa Lined Plaid Jackets Coat Full Zip Up Hoodie Winter Outwear,59.99249999999999,4.2,77,0.20118796263279554,1
B09YPYFC4Q,VIPONES Women Jeans High Waisted Skinny Stretchy Soft Slim Fit Distressed Comfy Classic Jeggings Denim Pants,32.998,5.0,0,0.22909080502830492,1
B09YY6SQB8,"CRZ YOGA Men's All Day Comfy Golf Pants - 30""/32""/34"" Quick Dry Lightweight Work Casual Trousers with Pockets",45.0,4.7,10,0.3386528228715729,1
B09Z5X9B86,PRETTYGARDEN Women's Summer Casual Boho Dress Floral Print Ruffle Puff Short Sleeve Flowy Midi Beach Party Dresses,38.392,4.4,140,0.2785313644688644,1
B09ZD9WFGM,PURE CHAMP Mens 3 Pack Fleece Active Athletic Workout Jogger Sweatpants for Men with Zipper Pocket and Drawstring Size S-3XL,39.99,4.4,200,0.2521095406786196,1
B09ZL695FM,ZESICA Women's 2025 Summer Casual Flutter Short Sleeve Crew Neck Smocked Elastic Waist Tiered Midi Dress,45.99,4.5,8,0.31874720691245456,1
B09ZLMK2Q5,"Womens Jacquard Standard Length Saree, Mustard, Free Size",17.9,2.8,0,0.24124999996666663,0
B0B1LX9FGW,"Pudolla Men's Hiking Cargo Shorts 9"" Lightweight Outdoor Work Shorts for Men Travel Golf Camping Casual with 5 Zipper Pockets",29.9917,4.6,17,0.22985200218171825,1
B0B1WMKNM5,"Mens Underwear Cotton Boxer Briefs Comfy Breathable 6"" Underwear Tagless Wide Waistband Boxer Briefs Multipack",33.98,4.285714285714286,15,0.18721793328034367,1
B0B24PVTYC,FENSACE Womens Sundress Summer Floral Short Sleeve Wrap V Neck A-Line Midi Dress,33.99,4.4,61,0.3192723214285714,1
B0B28SWXWP,Alimens & Gentle Mens Solid Oxford Shirt Long Sleeve Dress Shirt Work Casual Button Down Shirts with Pocket,22.9923,4.5,44,0.357187718837535,1
B0B2F3PM2R,On Men's Cloud X 3 Shift Sneakers,133.0811,4.5,7,0.3654669140709957,1
B0B2NTYHTK,Mens Lightweight Jacket Casual Bomber Jacket Varsity Coat,37.99,4.6,0,0.4278698412698413,1
B0B31C4S86,Carhartt Men's Relaxed Fit 5-Pocket Jean,44.99,4.4,7,0.2902092996289425,1
B0B34QD8XV,POLO RALPH LAUREN Classic Sport Solid Ankle Socks - 6 Pair Pack - Athletic Cushioned Cotton,28.9815,4.9,4,0.5614599567099567,1
B0B34TX2T2,Polo Ralph Lauren Men's Argyle Pattern Dress Crew Socks - 3 Pair Pack - Soft Lightweight Cotton Comfort,24.0,4.9,0,0.45438383838383845,1
B0B34WC9KB,POLO RALPH LAUREN mens Athletic Performance Cotton Ankle Socks - 6 Pair Pack - Moisture Wicking Mesh,28.988999999999997,4.9,5,0.4175621885621886,1
B0B34WQ6L2,POLO RALPH LAUREN Men's Athletic Performance Cotton Crew Socks - 6 Pair Pack - Moisture Wicking Mesh,28.988999999999997,4.9,24,0.2957891929499072,1
B0B34Z57RW,True Religion Mens Boxer Briefs Cotton Stretch Underwear for Men Pack of 6,29.9914,4.1,3,0.40407653061224486,1
B0B38Y9436,rytras Women's Cotton Printed Straight Kurti (RYT311_Blue_XXX-Large),31.670000000000005,4.1,0,0.25836805555555553,1
B0B391RPYX,rytras Women's Cotton Printed Straight Kurti (RYT311_Blue_XX-Large),31.23,4.666666666666667,2,0.2666666666666666,1
B0B3TBJ79D,VILOCY Men's Casual Dress Sneakers Oxfords Business Mesh Breathable Walking Shoes Tennis Comfortable,42.997,4.6,27,0.29417532467532465,1
B0B47NGW9D,ASICS Men's Gel-Venture 9 Running Shoes,59.9525,4.7,7,0.39447674751718864,1
B0B47Q6QYP,POLO RALPH LAUREN Men's Slim Fit Stretch Crew Tee,49.5,4.909090909090909,0,0.330829538426941,1
B0B47TJ3TN,"POLO RALPH LAUREN Men's 4D Flex Cooling Microfiber Boxer Briefs & Long Leg Boxer Briefs, 3 Pack",54.5,4.9,0,0.3572727272727273,1
B0B4FWZB49,womens A-line,27.0,3.9,4,0.382235347985348,1
B0B4RXVVFG,CAMEL CROWN Men's Mountain Snow Waterproof Ski Jacket Detachable Hood Windproof Fleece Parka Rain Jacket Winter Coat,49.99,4.9,40,0.2968492128786246,1
B0B59BJG6Y,4/5 Pack Mens Polo Shirts Short Sleeve Quick Dry Moisture Wicking Casual Golf T Shirts for Men,39.9926,4.7,2,0.4659300595238095,1
B0B59KV3WS,4-7 Pack Long Sleeve Shirts for Men Quick Dry Moisture Wicking Mens Long Sleeve Tee Shirts Workout T Shirts,35.9933,4.9,6,0.3949024216524216,1
B0B5NS9XXB,"The North Face Men's Flare 2 Insulated 550-Down Full Zip Puffer Jacket (Large, Tnf Black)",141.4514,4.6,7,0.4863095238095238,1
B0B6DCY8GT,Gerber Baby Girls' 4-Pack Footed Pajamas,23.0023,4.7,4,0.16201042774763882,1
B0B6FHTHQC,Women's Kanjivaram Soft Silk Saree With Blouse Piece 6.3metres,59.00160000000001,3.9,9,0.4838752913752914,1
B0B6Z9MVTF,Onesies Brand baby-girls 3-pack Romper,19.99,4.9,4,0.4225,1
B0B713424T,SPOSULEI Mens Skiing Jackets with Hoode Snowboarding Waterproof Fleece Liner Coats Windproof Winter Raincoat Multi Pockets,61.98,4.8,9,0.32207119963369957,1
B0B7RKW1X6,On Men's Cloudgo Sneakers,148.89,4.5,15,0.3323041445944407,1
B0B7S9HP64,Women's Maroon Poly Crepe A-line Kurta Set With Dupatta,44.99,4.0,0,0.3491213152539682,1
B0B84WZ5DY,Wrangler Authentics Men's Slim Fit Straight Leg Jean,27.99,4.636363636363637,2,0.2099085485017205,1
B0B883C9XX,Rapoo Men's Winter Ski Snow Jacket Mountain Waterproof Windproof Rain Jacket,62.989999999999995,4.6,2,0.2721215076590076,1
B0BB2JC2QX,ZITY Men's Flannel Hoodie Shirts Casual Button Down Plaid Shirt Jackets for Men Long Sleeve Stylish Hooded with Pocket,19.9951,4.5,0,0.27931722688123245,1
B0BBDTT6D4,KEFITEVD Men's Jacket Casual Windproof Bomber Jackets Full Zip Windbreaker Jackets Warm Winter Padded Coats Bomber Jackets,49.98,4.7,7,0.370795138879798,1
B0BC3PS8XJ,SIRIL Women's Bandhani Printed Chiffon Saree With Blouse(2612S2080_) 5.5 Meters Orange & Red,0.0,4.0,2,0.5361666666666667,1
B0BFCZSBTG,Dokotoo Womens Blouses Fashion Long Sleeve Shirts V Neck Business Casual Tops Spring Summer Outfits 2025,20.99,4.666666666666667,5,0.29533512122797834,1
B0BFDRQLNC,"NORTHYARD Men's Athletic Running Shorts Quick Dry Workout Shorts 7""/ 5""/ 9"" Lightweight Sports Gym Basketball Shorts Hiking",22.0915,4.8,11,0.2478630769230769,1
B0BGJ5XZTQ,ZITY 3 Pack Mens Polo Shirt Short Sleeve Sports Performance Business Casual Golf Shirts for Men Collared Tactical T-Shirts,35.996,4.0,76,0.2296448412698413,1
B0BGSDG377,TELALEO 4/5 Pack Mens Polo Shirts Quick Dry Short Sleeve Golf T Shirt Performance Moisture Wicking Casual Workout,42.997,4.7272727272727275,14,0.3478627082145989,1
B0BGWBQ9VW,Under Armour Boys' Rival Fleece Joggers,29.6226,4.7,0,0.4932857142857143,1
B0BGXTC1FR,V VALANCH Mens Polo Shirts Short Sleeve Moisture Wicking Golf Polo Athletic Collared Shirt Tennis T-Shirt Tops,26.9931,4.7,3,0.4409642857142857,1
B0BHLYZTHH,CUPSHE Women Eyelet Long Sleeve Tops Shirts Dressy Hollow Out Crochet Lace Embroidered Blouses 2025 Fashion,33.99,4.5,53,0.27731115362811787,1
B0BHPRRS6C,adidas Men's Swift Run Sneaker,60.0033,4.7,2,0.3330904882154882,1
B0BHPS8B12,adidas Women's Swift Run Sneaker,60.0033,4.7,8,0.3275164835164835,1
B0BHPSXR7X,adidas Men's Kaptir 3.0 Sneaker,51.6043,4.5,5,0.29451776695526694,1
B0BHPWC1VJ,adidas Men's Racer TR23 Sneaker,43.9045,4.5,14,0.3579241071,1
B0BLKKW3M4,JMIERR Mens Casual Shorts - Cotton Drawstring Summer Beach Stretch Twill Chino Golf Shorts,19.992,4.4,4,0.2471118285123967,1
B0BLRWCWCB,CRZ YOGA Men's Linerless Workout Shorts - 5'' Lightweight Quick Dry for Running Sports Athletic Gym with Pockets,28.0,4.909090909090909,103,0.29804746620255734,1
B0BLVKGCD7,BTFBM Women's Summer Boho Shirt Top Ruffle Short Sleeve Frill Trim Mock Neck Floral Solid 2025 Casual Blouses Shirts Tops,19.9943,4.6,42,0.31333409645909643,1
B0BLYVSVTL,maamgic Men's 5/7 Inseam Shorts Casual Classic Fit Short Men with Multi-Pocket Mens Workout Shorts Hybrid Quick Dry Shorts,27.99,4.6,21,0.15942621151996147,1
B0BM8RKWD2,"The Children's Place Boys' Assorted Everday Short Sleeve Graphic T-Shirts,multipacks",20.37,4.9,0,0.34181155303030303,1
B0BMTMZCHT,Brooks Men’s Trace 3 Neutral Running Shoe,99.95,4.8,6,0.4539416416916417,1
B0BN1PZ1VX,"VOOVEEYA Women's Bootcut Leggings - Bootleg Yoga Pants Flare with 4 Pockets,Tummy Control High Waisted Casual Dress Pants",28.98,4.6,125,0.20133460235233738,1
B0BN28RWW8,DeYashopin Women's Flats Shoes Leisure Shoes Slip On Work Shoes Comfort Walking Shoes,34.171,4.454545454545454,45,0.39885213274607206,1
B0BN39ZRYD,TRENDMALLS Women 's White Georgette Embroidery Sequence Work Lehenga Choli Set with Dupatta For Women,94.0,3.7,10,0.40822916666666664,1
B0BNBBNR98,CUPSHE Women's Mini Dresses Casual Spring V Neck Chiffon Long Peasant Sleeves Flowy Summer Dress,44.99,4.1,187,0.21076053381142662,1
B0BNDCRMP2,The Children's Place Boys' Athletic Basketball Shorts,23.374,4.6,28,0.26729052247355817,1
B0BNF2F5QZ,Indian Women's Navy Blue Woven Design Banarasi Silk Saree with Unstitched Blouse Piece (SOHNA2001_Parent),32.94,3.8,0,0.2510238095238095,1
B0BNHL4VSC,MEROKEETY Women's 2025 Summer Puff Sleeve Smocked Floral Dress Crewneck Lace Flowy Tiered Midi Dresses,48.99,4.2,21,0.28368002831325334,1
B0BNVZFBQX,MAGCOMSEN Men's Winter Coats Water Resistant Ski Snow Jacket Warm Fleece Jacket Parka Raincoats With Multi-Pockets,67.98,4.8,66,0.27005756602854813,1
B0BPF1R8KC,"Champion Men's Classic Everyday Soft, Comfortable T-Shirt (Regular or Big & Tall)",5.4573,4.636363636363637,8,0.3645216172716173,1
B0BPHD8XCN,POLO RALPH LAUREN Slim Fit Undershirt w/Wicking 5-Pack Crews,61.0012,4.8,0,0.3531666666666667,1
B0BPLX5T1S,MAGNIVIT Men's Lightweight Jackets Light Windbreaker Full Zip Up Stylish Golf Coat Business Work Casual Dress,33.98,4.2,0,0.3664880952380952,1
B0BPY4RXD3,Women Rayon Anarkali Embroidered Printed Anarkali Salwar Kameez,45.02,3.888888888888889,16,0.3154596560846561,1
B0BQHVRH11,"HUNGSON Men's Slim Fit Stretch Jeans Ripped Skinny Jeans for Men, Distressed Straight Leg Fashion Comfort Flex Waist Pants",35.99,4.111111111111111,8,0.2981316137089947,1
B0BQQJMVKJ,"Libin Mens Golf Pants Stretch Work Dress Pants 30""/32""/34"" Quick Dry Lightweight Casual Comfy Trousers with Pockets",39.99,4.6,29,0.39752968460111315,1
B0BQQYDHLG,JMIERR Mens Casual Twill Cargo Shorts Cotton Drawstring Classic Cargo Stretch Short with 6 Pockets,20.993,4.5,30,0.3874504304927099,1
B0BQVR9CCL,POLO RALPH LAUREN mens Classic Fit Undershirt W/Wicking Crews 5-pack,69.5,5.0,0,0.37918367346938775,1
B0BQYQGS1R,Timeson Women's Short Sleeve Chiffon Blouses for Office Work Business Attire Collared Shirts,17.991,4.3,20,0.21539987908946237,1
B0BRRTHFMH,Blooming Jelly Women's Dressy Casual Tops Business Work Blouses White Button Down Shirts Cap Sleeve V Neck Tshirt,19.9931,4.6,11,0.3829853123067409,1
B0BRSFKFJ4,PRETTYGARDEN Women's 2025 Summer Satin Dress Elegant Sleeveless Mock Neck Cocktail Party Maxi Dresses,55.989999999999995,4.5,31,0.37012902837902834,1
B0BRVDXXYV,Womens Kanjivaram Banarasi Silk Saree Patola saree with Unstitched blouse piece free,70.0,4.0,8,0.45086111111111105,1
B0BRXJV1PP,ABAFIP Men's Sissy Skirted Thong Panties Bowknot Low Rise G-string Bikini Briefs Underwear with 4 Gaters Belt,17.98,2.857142857142857,16,0.16011904761904758,0
B0BS193562,"Men Ethnic Gold Leaves 100% pure Jacquard Kurta & Aladdin salwar special for EID, In Panjabi Style",45.0025,4.75,2,0.23560606060606057,1
B0BS6G9WG6,KIDMI Women's Suede Clogs Leather Mules Cork Footbed Sandals Potato Shoes with Arch Support,29.999000000000002,4.7,80,0.23289542005613434,1
B0BS9CPLRT,Blooming Jelly Womens Dressy Casual Tops Ruffle Short Sleeve V Neck Shirts Elegant Business Work Blouse,19.9931,4.6,17,0.3597837083551369,1
B0BSF2B5JH,Womens Smocked Cuffed Striped Boyfriend Shirt Casual Collar Long Sleeve Oversized Button Down Blouse Tops with Pocket Shirred,28.99,4.6,77,0.2612372458890316,1
B0BTSFVMKS,Gloria Vanderbilt Women's Amanda Capri Jean Regular,21.6,5.0,0,0.214625850340136,1
B0BTX2DWV1,Women's Cotton Printed Blue Anarkali Kurta With Palazzo & Dupatta,32.98,3.888888888888889,14,0.34836451251927436,1
B0BV257YG8,COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,29.9914,4.5,81,0.14483468155551485,1
B0BV7HNMJ2,Steel Blue Cotton Straight Kurta Palazzo Suit Set,0.0,1.0,2,-0.006666667,0
B0BV8JC4SS,True Religion Mens Boxer Briefs Cotton Stretch Underwear for Men Pack of 4,23.9925,4.4,0,0.29500000000000004,1
B0BW7BVZRQ,Women's Kanjivaram Soft Silk Saree With Blouse Piece (Purple) 6.3metres,59.0,4.25,0,0.3729166666666666,1
B0BW8KKPQH,SERNIAL Womens White Tennis Shoes PU Leather Sneakers Casual Walking Shoes for Women,23.3953,4.3,30,0.29065109886190477,1
B0BWNHZCCR,NY Threads Men's Athletic Shorts Quick Dry Loose-Fit Lightweight Running Workout Gym Shorts with Pockets,7.992,4.5,7,0.3000616001645413,1
B0BX3WHZ8R,Skechers Men's Hands Free Slip-ins Summits High Range Sneaker,65.0013,4.8,17,0.308834436805025,1
B0BXSP3W6R,BALENNZ Golf Polos for Men Quick-Dry Athletic Mens Polo Shirts Short Sleeve Summer Casual Moisture Wicking Golf Shirt,59.992200000000004,4.7,7,0.27689285717248674,1
B0BXT8TFGS,MEROKEETY Women's Casual Cap Sleeve Lace Trim V Neck Tops 2025 Summer Loose Tee Shirts Blouse,14.4428,4.4,28,0.29036993695407154,1
B0BY9YZMW6,Skechers Men's Garza Gervin Slip in,79.9911,4.9,16,0.29047413234913233,1
B0BYB5NPFN,Skechers Men's Respected Holmgren Slip in,56.43339999999999,4.8,40,0.31661505196192696,1
B0BYTDW4QR,Brooks Men’s Ghost Max Cushion Neutral Running & Walking Shoe,89.954,4.8,45,0.2720086878807467,1
B0BZ5JBZ3T,adidas Women's Bravada 2.0 Platform Sneaker,42.7039,4.7,27,0.2955270377770377,1
B0BZ5NB719,adidas Women's Cloudfoam Pure Sportswear Sneaker,38.1849,4.444444444444445,40,0.1889279284614932,1
B0BZ76N2MX,PRETTYGARDEN Women's Summer Wrap Maxi Dress Casual Boho Floral V Neck Short Sleeve Ruffle Hem Split Beach Long Dresses,47.99,4.5,22,0.22887808031095572,1
B0BZ92J5MM,Skechers Women's Bobs D'vine-Instant Delight Sneaker,38.9929,3.8,2,0.07666666666666666,1
B0BZP7BQZV,BORIFLORS Women's Sexy Ruched Bodycon Mini Dress Mesh Long Sleeve Club Party Short Dresses,28.792,5.0,5,0.19554673721340388,1
B0BZZ6ZP7B,SHULOOK Womens Slip on Walking Shoes Comfort Lightweight Breathable Sock Shoe Non-Slip Mesh Casual Fashion Tennis Running Sneakers,19.999,4.5,56,0.26142010582010583,1
B0BZZSK8TF,Lacoste Men's Short Sleeved Ribbed Collar Shirt,55.0,4.363636363636363,12,0.46114510489510485,1
B0C1GS1NWD,Dokotoo Womens Dresses 2025 Spring Summer Deep V Neck Elegant Bow tie Mini Dress S-XL,36.995,4.6,163,0.31261045418167266,1
B0C1L9X2Y7,Womens Jeans Mid Waisted Straight Leg Loose Stretchy Lightweight Tummy Control Trendy Jeans for Women 2024,37.9912,4.1,119,0.14600242289753365,1
B0C1SC8PR9,MoFiz Men's Camo Polo Golf Shirt Hiking Dry Fit Short Sleeve T-Shirts Pique Collared Polo Jersey,24.99,4.6,0,0.31171717923280423,1
B0C24NCRHX,The Children's Place Boys' Long Sleeve Thermal Henley Shirt,9.956,4.9,11,0.394125,1
B0C2C66MDB,JomeDesign Womens Tops 3/4 Sleeve Shirts Round Neck Loose Casual Blouses Floral Print Tshirts,12.99,4.833333333333333,2,0.25062830687830684,1
B0C2DFMQ3V,Women's Heavy Cotton Embroidery Work Unstitched Salwar Suit Dress Material With Chanderi Work Dupatta (Free Size),33.98,4.0,0,0.75,1
B0C2JWQNTN,adidas Women's Kaptir Flow Sneaker,38.5257,4.9,51,0.3777764707358222,1
B0C2VD1HN2,Women's Cargo Jeans Pants,36.99,3.7,19,0.16682699938913306,1
B0C2ZSX1RL,Real Essentials 3 Pack: Men's Jersey Cotton Short Sleeve Polo Shirt - Breathable Performance Polo (Available in Big & Tall),30.99,4.1,0,0.2228988997113997,1
B0C38W6M1C,Lepunuo Cargo Pants for Women High Waisted Casual Pants Baggy Stretchy Wide Leg Y2K Streetwear with 6 Pockets,29.99,4.5,108,0.24500404397585504,1
B0C3J6QB6L,"Hanes Boys' Originals Crewneck Undershirts Pack, Stretch Cotton, Black & Assorted, 5-Pack",16.59,4.9,21,0.3015770427489177,1
B0C3L9HJRZ,XZQTIVE 3 Pack Women Belts For Jeans Dresses Pants Ladies Leather Waist Belt with Gold Buckle,21.501,4.6,22,0.43770264202172093,1
B0C49Y4YXF,Alimens & Gentle Men's Plaid Button Down Shirts Cotton Long Sleeve Dress Shirts Regular Fit Gingham Shirts,22.99,4.5,19,0.3253415103415103,1
B0C4T5L78D,Skechers USA Men's Slip-ins: Delson 3.0-Roth Loafer,58.1927,4.9,6,0.35541746031746035,1
B0C5LX7VCQ,"Rameshwaram Fabrics Men's Readymade Elastic Cotton Silk Dhoti for men, Free Size (Ready-to-wear-Dhoti), Cream, 42W x 34L",0.0,4.1,2,0.3898888888555555,1
B0C5N9XPCF,Lee Women's Legendary High Rise Trouser Jean,44.95,4.6,241,0.210385942571473,1
B0C5ZRQS2X,KuaiLu Flip Flops for Women with Arch Support Yoga Mat Comfortable Summer Beach Walking Thong Cushion Sandals Slip On Indoor Outdoor,13.993,4.8,127,0.24998872653217888,1
B0C61X5ZD7,3 Pcs Men's Oversized Heavy Cotton Summer T-Shirts Vintage Tee Loose Fit Short Sleeve Casual Tshirts for Men Women,35.998,4.8,5,0.272789377303663,1
B0C72M9R32,Dokotoo Women's Wrap V Neck Short Flared Sleeve Wedding Guest Dress Smocked Elastic Waist Tiered Belted Ruffle Hem Mini Dress,46.38,4.1,27,0.3353901671245421,1
B0C73MZF8M,LARNMERN Mens Non Slip Work Shoes Slip On Water Resistant Walking Sneakers Zapatos Trabajo Waterproof Food Service Chef Kitchen,49.9,4.4,30,0.27762569143819144,1
B0C7G8SJMS,"Boys Cargo Shorts, Outdoor Quick Dry Hiking Shorts, Lightweight Athletic Short with Zipper Pockets",9.98,4.8,3,0.2728490375365375,1
B0C7HKDQH3,Carhartt Unisex Baby Long-Sleeve Pocket Bodysuit,14.84,5.0,0,0.4337971230492063,1
B0C7Y5S23T,Levi's Men's Carter Nb Sneaker,27.95,4.4,0,0.2049191919191919,1
B0C8GBQ3QS,3 Pack Mens Polo Shirts Short Sleeve Sport Golf Tennis T Shirt Quick Dry Athletic Workout Polo,31.996,5.0,0,0.7,1
B0C8LJ64HH,PURE CHAMP 3Pk Boys Sweatpants Fleece Athletic Workout Kids Clothes Boys Joggers with Zipper Pocket and Drawstring Size 4-20,38.83,4.4,15,0.3489281763987646,1
B0C8MT7B74,"KISAH Men's Indo-Western Kurta Sherwani Churidar Set Cotton Full Sleaves, Straight, Ethnic Wear | Traditional Wear for Men",0.0,1.0,0,0.41666666666666663,0
B0C8MYJMTG,"KISAH Men's Jacquard Indowestern Sherwani & Pajama Set - Regular Fit, Mandarin Collar |Indian Ethnic Wedding & Festive Wear",149.99,4.4,8,0.3122663096615164,1
B0C8MZ6VQ1,KISAH Men's Cream Jacquard Indowestern Sherwani Kurta & Pajama Set – Mandarin Collar | Indian Wedding & Festive Wear,159.992,3.4,11,0.3170555556,1
B0C8NGNT8L,Boy's Cargo Joggers Pants Youth Quick Dry Hiking Lightweight Pants for Sports Outdoor with Zipper Pockets,14.99,4.2,4,0.24348412695555552,1
B0C9C7TKQ7,Mens Casual Short Sleeve Henley Shirts Fashion Button T Shirts with Pocket,14.9925,4.7272727272727275,0,0.4061267653565062,1
B0C9CPWWR1,OIIIO Men's Ripped Slim Fit Straight Leg Jean Denim Pant,28.4711,4.3,2,0.4225833333333333,1
B0CBJH8DMC,Blooming Jelly Women's Dressy Casual Blouses Business Work Tops Long Sleeve V Neck Pleated Shirts 2025 Fall Outfits,25.990999999999996,4.7,13,0.38635560654241974,1
B0CBKCGNFR,Lee Men's Extreme Motion Regular Straight Jean,36.7212,4.8,30,0.15063022859645525,1
B0CBL2WWBG,Lee Men's Legendary Regular Straight Jean,22.6039,4.6,0,0.17087645687645686,1
B0CC2FCKG3,Stretch Mens Dress Shirts Long Sleeve Slim Fit Dress Shirts for Men Muscle Fit Wrinkle Free Button Down Shirt,25.99,4.8,24,0.29626939669199825,1
B0CCT3WHSS,True Classic Mens T-Shirts - Short Sleeve Crew Neck Plain Novelty T Shirt for Men,49.9944,4.454545454545454,28,0.24252331171034783,1
B0CCYJP95Y,Women's Cotton Printed Straight Kurta With Palazzo & Dupatta Set,31.0611,4.0,9,0.23708333341428572,1
B0CD2HNDVG,"KISAH Men's Printed Sherwani Kurta & Pajama Set - Regular Fit, Mandarin Collar| Ethnic Wear Mens Wear",149.99,4.0,0,-0.4,1
B0CD2J212W,"KISAH Men's Printed Sherwani Kurta & Pajama Set - Regular Fit, Mandarin Collar| Ethnic Wear Mens Wear, Blue, 40",149.99,1.0,0,-0.02,0
B0CD2JYPGB,KISAH Men's Jacquard Indowestern Sherwani Kurta & Dhoti Set - Regular Fit|Indian Ethnic & Festive Wear,174.99,3.4,0,0.27231501831501825,1
B0CD2K7KKG,KISAH Men's Jacquard Indowestern Sherwani & Pajama Set - Regular Fit|Indian Ethnic Wedding & Festive Wear for Men,149.99,2.7142857142857144,6,0.1890816326530612,0
B0CD53B24J,Nmoder Women's Casual Wrap Flared Midi Dress Wedding Guest Cocktail Tea Dresses A-Line Swing V-Neck 3/4 Sleeve,36.998,4.4,35,0.2952140349729635,1
B0CGZL5KZR,Brooks Women’s Glycerin 21 Neutral Running Shoe,109.95309999999999,4.9,191,0.22262713827319436,1
B0CJ61N1HW,Skechers Women's Martha Stewart Bobs Sesame By the Bay,47.6623,4.3,51,0.23484555134035084,1
B0CJTZLCQ2,COOFANDY Men's Cuban Guayabera Shirt Short Sleeve Button Down Shirts Casual Summer Beach Linen Shirts,29.99,4.909090909090909,0,0.3337770562770563,1
B0CJWGMKVD,Under Armour Boys' Tech Logo Shorts,11.5142,5.0,8,0.2760780423280423,1
B0CJWNTM1L,Under Armour Boys' Tech Hybrid Print Short Sleeve T Shirt,14.9725,4.8,0,0.48929067460317455,1
